"AIQ","HCI","SD","BF","BFactions","D","EL","AGNT","AGNTconf"
  2.6,  0.2,  5.2, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.01,8000,64,512,0,1,2,0.0,0
 26.1,  0.2, 11.8, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,1000,0.99
 26.4,  0.2, 11.6, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,1000,0.95
 26.8,  0.2, 11.8, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.005,1000,0.95
 26.9,  0.2, 11.7, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.001,1000,0.95
 28.5,  0.2, 12.3, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,1000,0.99
 28.6,  0.2, 12.5, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,1000,0.99
 28.8,  0.3, 12.8, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,1000,0.99
 30.5,  0.2, 12.3, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,1000,0.8
 30.8,  0.2, 12.3, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,1000,0.8
 31.0,  0.2, 12.2, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,1000,0.8
  3.1,  0.1,  5.8, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,8000,0.8
  3.3,  0.1,  5.6, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,8000,0.99
  3.3,  0.1,  6.0, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,8000,0.8
  3.5,  0.1,  5.4, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,8000,0.8
  3.5,  0.1,  5.9, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,8000,0.99
  3.5,  0.1,  6.1, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,8000,0.99
 38.1,  0.4, 18.5, BF,5, 1.0, 1000, Freq,0.01,500
 38.2,  0.3, 17.8, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.01,500,0.99
 38.4,  0.4, 18.3, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.005,500,0.99
 38.4,  0.4, 18.5, BF,5, 1.0, 1000, Freq,0.005,500
 38.7,  0.4, 18.3, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.001,500,0.99
 38.8,  0.4, 18.7, BF,5, 1.0, 1000, Freq,0.001,500
  3.9,  0.3,  6.2, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.001,4000,64,512,0,1,2,1.0,200,0.0,0
 40.6,  0.3, 17.8, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.01,500,0.95
 40.6,  0.7, 16.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,500,64,512,0,1,2,1.0,200,0.0,0
 40.6,  0.7, 16.9, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.01,500,64,512,0,1,2,0.0,0
